rank,candidate_id,scenario,solar_kwh_m2_day,wind_m_s,dist_grid_km,dist_demand_km,connection_cost_brl,is_restricted,restriction_factor,score_final,longitude,latitude
325,768,solar,6.110227584838867,6.961380481719971,239.73854375257167,536.9513212172593,287686252.50308603,False,1.0,0.6972555963863989,-48.828157662307035,-11.04807169427323
326,1363,solar,6.048462867736816,7.107758045196533,201.61690260918138,495.6262583295719,241940283.13101766,False,1.0,0.6972070783592503,-44.17305455327229,-13.164113042888575
327,1184,solar,5.8876848220825195,7.5681304931640625,91.76066411280031,419.20596517227966,110112796.93536037,False,1.0,0.6967288470528843,-45.571080827528306,-12.765754268292124
328,1662,solar,6.308345317840576,7.535925388336182,354.6434395536233,698.1755949898951,425572127.46434796,False,1.0,0.6966022563032345,-41.84734508905375,-13.509548230334861
329,1479,solar,6.305527687072754,7.836303234100342,425.1903643544013,515.589217172838,510228437.2252816,False,1.0,0.6964868740226371,-43.16752700798154,-14.903738610209306
330,766,solar,5.958445072174072,6.791345596313477,149.5369621039922,438.7073448490893,179444354.52479064,False,1.0,0.6961681181755939,-48.811661033942286,-11.948377462393886
331,1423,solar,6.08532190322876,7.3251824378967285,223.20205183321184,537.672206216537,267842462.1998542,False,1.0,0.6960773812891521,-43.712236367208384,-13.146324191037388
332,2088,solar,6.093922138214111,8.43784236907959,235.1347391760978,526.9144081770984,282161687.0113174,False,1.0,0.6960699047387109,-38.77204454097601,-10.720083653320671
333,514,solar,5.836593151092529,5.325727939605713,84.19449351150264,336.99341130362643,101033392.21380317,False,1.0,0.6956981101956816,-50.564035522979864,-17.389369743326803
334,2148,solar,6.097640514373779,7.964422702789307,256.71988840012824,485.7632158978976,308063866.0801539,False,1.0,0.6956751951757736,-38.31553919177965,-10.698207360173445
335,836,solar,6.656702518463135,6.721131801605225,578.9597211228593,930.1468069496542,694751665.3474311,False,1.0,0.6950843692411521,-48.42772235199667,-7.440711706763563
336,1973,solar,5.867928504943848,8.588193893432617,33.53951339341178,543.0083001762501,40247416.072094135,False,1.0,0.6950245714429919,-39.779535639237494,-8.570287781160866
337,643,solar,5.801705360412598,6.716161727905273,57.4048880791838,338.0728135208898,68885865.69502056,False,1.0,0.694774404597812,-49.70707255001719,-13.315886483844952
338,821,solar,5.77743673324585,6.408915042877197,97.55214124148702,183.78977252684123,117062569.48978442,False,1.0,0.6946883615332083,-48.30120626251771,-14.188243355234999
339,583,solar,5.838738918304443,6.304313659667969,78.99003730321424,368.5745702703099,94788044.76385708,False,1.0,0.694601569393628,-50.168503010959,-13.323250448619133
340,580,solar,5.770358562469482,5.767334461212158,56.31233516965497,273.07202978575026,67574802.20358597,False,1.0,0.6945924081873779,-50.145991409181185,-14.67594643345698
341,594,solar,6.6192307472229,6.471989154815674,575.0987363704014,863.4445216562948,690118483.6444817,False,1.0,0.6945009966366184,-50.231252498802995,-8.361981551241987
342,813,solar,5.743905544281006,5.944762229919434,56.0226718901474,224.42890356586798,67227206.26817688,False,1.0,0.6938131912118877,-48.19805444715301,-17.784746288159326
343,335,solar,5.958530426025391,5.048191547393799,154.1027560746518,456.785302469668,184923307.28958216,False,1.0,0.6938116472668587,-51.98045399338976,-16.957154023875436
344,1132,solar,6.246076583862305,7.853017807006836,290.6308117055481,758.7476362887243,348756974.04665774,False,1.0,0.6935233727381592,-46.12750193255547,-9.19818893816299
345,1008,solar,5.992765426635742,7.101535797119141,153.39794685644995,540.463481583083,184077536.22773993,False,1.0,0.6933764637803188,-46.99831286759051,-11.011530025185598
346,1496,solar,6.384618759155273,8.065413475036621,341.52307965852447,948.4541156116925,409827695.59022933,False,1.0,0.6928464500902327,-43.44659807072616,-7.35158204896617
347,1733,solar,6.041944980621338,7.889727592468262,119.88011028953352,742.6638408869239,143856132.3474402,False,1.0,0.6927431016307875,-41.5953885977413,-8.63147794094617
348,2750,solar,6.231749534606934,8.081564903259277,497.13803054013067,216.30155009632176,596565636.6481568,False,1.0,0.6927361024392681,-33.809103334914866,-9.59957924514469
349,2031,solar,5.889403343200684,8.212878227233887,78.24721747919816,510.5249724832256,93896660.97503778,False,1.0,0.6924444532932088,-39.289605315834756,-9.429005671191645
350,2219,solar,6.0382981300354,8.07654857635498,242.25830612826363,431.06214433434906,290709967.35391635,False,1.0,0.6923537186850173,-38.05805536739806,-5.891434836206404
351,2450,solar,6.003227233886719,7.853147506713867,289.5193743628371,234.8421144084756,347423249.2354045,False,1.0,0.6922584197507233,-36.08355425862844,-9.719146103305453
352,1120,solar,5.962693691253662,6.642358779907227,250.57867818592885,246.13503200314778,300694413.82311463,False,1.0,0.691959113637352,-45.97050551728567,-14.570078415075432
353,337,solar,5.860565662384033,5.7909064292907715,82.99257268544764,441.02766294726763,99591087.22253717,False,1.0,0.6918931354545084,-51.98981054052907,-16.054079202806342
354,1786,solar,6.169548034667969,7.911172389984131,217.41057470452512,792.750828926874,260892689.64543015,False,1.0,0.6918806600066463,-41.01534538295571,-11.70221080921653
355,1907,solar,6.115322113037109,8.642721176147461,215.48008232829628,681.0894074693946,258576098.79395553,False,1.0,0.6915113491433058,-40.12099622793619,-11.221383130476744
356,2327,solar,6.161471366882324,8.57144832611084,366.5761268965094,414.93678987398823,439891352.27581125,False,1.0,0.6905957229707337,-36.921146093160864,-11.061971966189544
357,2036,solar,5.953505039215088,7.945230960845947,147.2567366422506,504.48903337373775,176708083.9707007,False,1.0,0.690469607813384,-39.372948545072525,-7.240762235829681
358,396,solar,5.832496643066406,5.344326019287109,83.3932129607993,396.89434288045,100071855.55295916,False,1.0,0.6903234502585648,-51.51690486626033,-16.500592917272858
359,944,solar,5.715509414672852,6.6264753341674805,5.420067216678632,334.5886843096692,6504080.660014358,False,1.0,0.6901163891823251,-47.41236692352299,-12.817766785354264
360,896,solar,6.603172302246094,6.409997463226318,557.3745718988289,929.3110867038143,668849486.2785946,False,1.0,0.689923954998855,-47.97481758229672,-7.434818645952723
361,2809,solar,6.322244167327881,8.199164390563965,563.9910487080311,285.199546801609,676789258.4496374,False,1.0,0.6899158581415568,-33.32703715200593,-9.998589273904607
362,2390,solar,5.967279434204102,8.115619659423828,257.2090929105624,267.9994595610184,308650911.4926749,False,1.0,0.6896880436522395,-36.5386225237291,-9.741673583048046
363,2458,solar,5.985648155212402,8.19334888458252,278.6101585878074,255.63317140863313,334332190.3053689,False,1.0,0.6896465333667372,-36.23828809836608,-6.270638220524714
364,100,solar,6.0774149894714355,5.72238302230835,202.7516598092394,653.4525432771806,243301991.7710873,False,1.0,0.6895089754870736,-53.85980744945951,-14.7078716949342
365,770,solar,6.212794780731201,6.423629283905029,329.9401254011512,635.7431150153204,395928150.4813814,False,1.0,0.6894843916571456,-48.84328543951904,-10.147690202253346
366,1920,solar,6.273894786834717,7.761944770812988,370.83019838747043,669.2934467458748,444996238.06496453,False,1.0,0.6894780091944793,-40.32568305130887,-5.510238234856228
367,695,solar,5.701981067657471,5.430904865264893,56.823952440850704,185.280578864129,68188742.92902085,False,1.0,0.6892812887332415,-49.16457081103689,-16.910014064607125
368,2262,solar,6.491753101348877,7.791966915130615,570.4949317939277,655.7224976701002,684593918.1527132,False,1.0,0.6892539265050371,-37.238894759050396,-13.253724660420996
369,457,solar,5.72173547744751,5.235658645629883,12.683669846946783,341.17067029377284,15220403.81633614,False,1.0,0.6892365412362791,-51.055370663249626,-16.043286982481284
370,954,solar,6.429360866546631,6.525334358215332,445.58784102621877,831.3919186101031,534705409.23146254,False,1.0,0.6892250834792385,-47.50788743515755,-8.326881972412606
371,575,solar,5.688437461853027,5.557373046875,13.484950397650113,269.1409781513272,16181940.477180136,False,1.0,0.6888860911287152,-50.10303602288463,-16.92999872144851
372,1793,solar,5.968945026397705,8.707197189331055,98.29496106550307,692.7313252161792,117953953.27860369,False,1.0,0.6880320812691871,-41.141372844505696,-8.616884280736127
373,2870,solar,6.337329387664795,7.9582133293151855,589.4710533355038,280.072450133466,707365264.0026046,False,1.0,0.6878818821405557,-32.899753336357094,-9.548661953130438
374,1000,solar,5.85650634765625,6.416772842407227,207.40837973786807,169.3824878646463,248890055.6854417,False,1.0,0.6878146024271683,-46.89802611426579,-14.599879654865898
375,2818,solar,6.270504951477051,7.974812984466553,537.2274419664066,265.1621552437475,644672930.3596879,False,1.0,0.6876618365491146,-33.529177187869955,-6.177700938552805
376,1373,solar,6.221005916595459,7.981706619262695,249.39100563371613,880.288772283212,299269206.76045936,False,1.0,0.6876183643485098,-44.320148782036085,-8.708836577029832
377,2087,solar,6.10999870300293,8.30429458618164,280.2355300003876,555.7554373027292,336282636.0004651,False,1.0,0.6875265834555324,-38.74922365375599,-11.156553096201291
378,1435,solar,6.3469929695129395,8.070184707641602,318.0074380582651,992.072035152838,381608925.6699181,False,1.0,0.6873603137464329,-43.888845713665084,-7.806985145148264
379,1254,solar,6.319941520690918,8.054374694824219,337.6620949060667,885.1229232655327,405194513.88728005,False,1.0,0.6871201231085395,-45.238868969063326,-8.28380613041554
380,1605,solar,6.086805820465088,7.99797248840332,197.75591785672356,717.8314763550991,237307101.42806828,False,1.0,0.687038210445613,-42.370886769963136,-12.20289546586882
381,283,solar,6.005635738372803,5.379360675811768,186.91578342336643,564.4618205778047,224298940.1080397,False,1.0,0.68698690265101,-52.475986842204556,-13.347579130427697
382,2217,solar,5.871145248413086,8.434100151062012,142.26225361604827,378.5038934700397,170714704.33925793,False,1.0,0.686828736509122,-38.030667807717045,-6.7617147411023995
383,1243,solar,5.906147003173828,7.238113880157471,158.44660416112052,416.83733177559566,190135924.99334463,False,1.0,0.6867550071283266,-45.09488029461888,-13.197372754054994
384,352,solar,6.565917015075684,6.19138240814209,571.2377516179438,851.997536075016,685485301.9415325,False,1.0,0.6866499085262706,-52.042284244347336,-9.278730924397225
385,1015,solar,6.465681552886963,7.3756489753723145,469.1034826264782,886.050127920755,562924179.1517738,False,1.0,0.6865977679070767,-47.06176652962233,-7.870480826450889
386,2871,solar,6.298519611358643,7.987209320068359,573.7607443548031,249.42987947885638,688512893.2257638,False,1.0,0.6865611688731692,-32.92635196350837,-9.125482537054562
387,1054,solar,5.899465084075928,6.4524383544921875,232.19556926175113,233.62080341856554,278634683.11410135,False,1.0,0.6853512259963443,-46.33229311710407,-17.272588666985552
388,2263,solar,6.399104595184326,8.459733963012695,525.3941409696379,611.3482488760303,630472969.1635654,False,1.0,0.6853281932370565,-37.26886884173815,-12.82042419338653
389,1164,solar,5.707510471343994,5.384180545806885,53.04644484576891,256.5060210688407,63655733.81492269,False,1.0,0.6853238900928891,-45.1518038622805,-21.69960581121366
390,753,solar,5.662746429443359,5.379653453826904,20.868220470896965,238.5839880708488,25041864.56507636,False,1.0,0.6852432996500041,-48.6694174383919,-17.798096983616066
391,1192,solar,6.181240081787109,7.24520206451416,269.0456624815177,774.0439192744252,322854794.97782123,False,1.0,0.6850444837684554,-45.67265411046164,-9.188078671314276
392,591,solar,6.348523139953613,6.6764092445373535,439.7963638975322,720.595282790301,527755636.67703867,False,1.0,0.6848000125412603,-50.21713757347153,-9.715241801637054
393,2580,solar,6.142821311950684,7.5829548835754395,420.0048331432513,315.5184780330224,504005799.77190155,False,1.0,0.6844341604598447,-35.364410905627295,-5.382344678781891
394,36,solar,6.174632549285889,4.847537517547607,300.48655000465766,694.1534693845329,360583860.0055892,False,1.0,0.6839155821644365,-54.32693247916403,-16.515080727529046
395,2459,solar,6.013580322265625,7.671188831329346,315.196588671947,298.53476477206067,378235906.40633637,False,1.0,0.6838191431010613,-36.25282437305218,-5.839355777565609
396,1680,solar,6.420758247375488,7.535475730895996,457.17079528359227,851.2609966147813,548604954.3403107,False,1.0,0.6837514796956924,-42.1302469717507,-5.54813673834906
397,1377,solar,6.48030424118042,7.252747535705566,429.7941689308751,1054.3650601779918,515753002.71705014,False,1.0,0.6836618373490477,-44.36153768236786,-6.9259364119402145
398,2513,solar,5.858748912811279,8.600403785705566,258.19029012213224,99.00499701485364,309828348.1465587,False,1.0,0.6836012126072455,-35.69611921704406,-8.406470977075488
399,1017,solar,6.594333171844482,6.610875606536865,559.3050642750576,985.3615661881729,671166077.1300691,False,1.0,0.6834567756394555,-47.07588722055937,-6.972874107773042
400,817,solar,5.765199661254883,5.873737812042236,198.24303866855576,45.53577297710953,237891646.40226692,False,1.0,0.6832423371038597,-48.25291510768735,-15.98672556086679
401,455,solar,5.777313709259033,5.467184066772461,83.79385323615095,361.3098937702643,100552623.88338114,False,1.0,0.6832120583025602,-51.04167774135084,-16.945720121216716
402,1421,solar,6.094573974609375,7.4944586753845215,313.40363348179136,493.19247196742134,376084360.17814964,False,1.0,0.683080270805399,-43.67338271001401,-14.035704297332659
403,408,solar,6.230286598205566,6.127840518951416,369.2494390967544,657.7542405830917,443099326.9161053,False,1.0,0.6829120349640317,-51.57360305449533,-11.082502846552025
404,1785,solar,6.181310653686523,8.29624080657959,262.5113655288149,818.3392874053964,315013638.6345779,False,1.0,0.6828254735455368,-40.99401938494633,-12.142789046116667
405,508,solar,6.101287841796875,5.802435398101807,297.52504367911513,553.1788123787708,357030052.41493815,False,1.0,0.6826805560936597,-50.50880211358295,-20.094693553878553
406,628,solar,5.9938836097717285,5.877748012542725,227.21614084061432,490.814443399943,272659369.0087372,False,1.0,0.6826464110806371,-49.552970128812234,-20.073253658635668
407,349,solar,6.333985328674316,6.152471542358398,435.9353791450744,727.7505898858924,523122454.9740893,False,1.0,0.6824024084967676,-52.03418735352923,-10.63407792183446
408,525,solar,5.94390869140625,5.646015644073486,190.7767681758242,477.75913114285885,228932121.81098905,False,1.0,0.6821030560665546,-50.64201005115029,-12.427431275098025
409,2146,solar,6.151525020599365,7.999209880828857,346.92147004870776,550.8325762092503,416305764.0584493,False,1.0,0.6818884650649139,-38.26766381175165,-11.569259891163727
410,569,solar,5.985773086547852,5.533717632293701,226.81550056526262,484.6432763620944,272178600.67831516,False,1.0,0.6817694953512137,-50.042063163395234,-19.63403662319726
411,880,solar,5.755804538726807,6.312860488891602,164.23808128980718,129.60864327367798,197085697.54776862,False,1.0,0.6816876614382941,-47.82577962084338,-14.62612640969949
412,2568,solar,6.1263508796691895,8.534758567810059,430.93019313849254,290.26825617588077,517116231.76619107,False,1.0,0.6813018456471992,-35.12184822348766,-10.530007146673668
413,754,solar,5.657401084899902,5.705038070678711,56.423312165499055,193.25789202514395,67707974.59859887,False,1.0,0.6807380597163332,-48.68261244061751,-17.348279480201747
414,2094,solar,5.744207859039307,8.53962516784668,35.47000576964068,441.91279486236414,42564006.923568815,False,1.0,0.6805812585831651,-38.888961970102635,-8.10015655574909
415,812,solar,5.651505470275879,6.28549337387085,20.467580195545338,273.755437004576,24561096.234654404,False,1.0,0.680490886690544,-48.183279009376115,-18.23417325456236
416,1108,solar,5.749737739562988,5.618823051452637,54.01947051338906,413.8189813996635,64823364.61606687,False,1.0,0.6800772732741017,-45.73313627678254,-19.936945643965835
417,2389,solar,5.976782321929932,8.162420272827148,299.0505783872772,305.0393792150842,358860694.0647326,False,1.0,0.67996833083285,-36.51493528262709,-10.173491583462155
418,2391,solar,5.855167865753174,8.135272979736328,218.81907256449026,235.79312495929975,262582887.07738832,False,1.0,0.6799451815011868,-36.561233945721234,-9.309792196768257
419,520,solar,5.682939529418945,6.087822914123535,34.727185945624534,317.9973585728707,41672623.13474944,False,1.0,0.6796932192425806,-50.61014585333804,-14.683171534784721
420,2339,solar,5.957178115844727,8.497085571289062,262.71465166466066,357.027714649463,315257581.9975928,False,1.0,0.679628510486282,-37.155400032978534,-5.8659776340697585
421,403,solar,5.877966403961182,5.769140243530273,143.74548497530557,480.1137091085645,172494581.9703667,False,1.0,0.6796038440287879,-51.55293955553248,-13.340354222665844
422,2325,solar,6.239602565765381,7.791189670562744,456.7777085450888,499.6230225728017,548133250.2541065,False,1.0,0.679578856548661,-36.86739558695788,-11.927128406162362
423,2447,solar,6.127155303955078,7.776094913482666,410.6649011117466,365.82339501543845,492797881.3340959,False,1.0,0.6794815267034573,-36.007540071917546,-11.01133491385458
424,2264,solar,6.29551362991333,8.108600616455078,480.29335014534803,567.9096484977717,576352020.1744176,False,1.0,0.6793675801687079,-37.29776399438338,-12.387045216395387
425,527,solar,6.067153453826904,5.883458137512207,280.97834982440367,560.4519375671762,337174019.7892844,False,1.0,0.6793261316392405,-50.65315169632591,-11.525007257643288
426,2452,solar,5.831676006317139,8.722249031066895,228.6307201923382,166.43375140274753,274356864.2308058,False,1.0,0.6793168906753877,-36.12871771206193,-8.857352916388463
427,1314,solar,6.259441375732422,7.218677043914795,316.07694568203635,903.8188992724754,379292334.8184436,False,1.0,0.6791453171715021,-44.78512779415939,-8.273717763445234
428,894,solar,6.395885467529297,7.161387920379639,467.1729902502492,829.3168929535933,560607588.300299,False,1.0,0.6790356497204214,-47.96174608658802,-8.334001925616654
429,889,solar,6.029571056365967,6.836333274841309,241.66903612880057,579.3401777946574,290002843.3545607,False,1.0,0.6790208666861047,-47.92226209027075,-10.581667884567661
430,859,solar,5.670406818389893,5.194604396820068,113.08281176556035,101.35567544331361,135699374.11867243,False,1.0,0.6789909904129559,-47.458466593583374,-24.053310229069275
431,1067,solar,5.819991588592529,6.718618392944336,86.71200680812979,505.0945405076983,104054408.16975574,False,1.0,0.678737925404248,-46.52934759460065,-11.448908559883034
432,691,solar,5.746932029724121,6.165152549743652,85.39641433755762,350.17669688227613,102475697.20506914,False,1.0,0.6783394528197546,-49.115683111264104,-18.710539428460923
433,926,solar,5.766522407531738,5.722469329833984,122.55406713356636,300.4060361695041,147064880.56027964,False,1.0,0.6783329978601386,-47.124831283474876,-20.894238416506653
434,2626,solar,6.2741546630859375,8.34455680847168,538.4377809271319,387.3414437057882,646125337.1125584,False,1.0,0.6782747995632471,-34.60832068576916,-11.358761592599425
435,582,solar,5.679603576660156,6.047123908996582,33.88924647892448,332.29643450349005,40667095.77470937,False,1.0,0.6781185040545132,-50.16126483652338,-13.774169672059509
436,2268,solar,6.013380527496338,8.750205039978027,299.8901868481891,409.4143606044599,359868224.2178269,False,1.0,0.6779849891469584,-37.40272032433792,-10.652801755399995
437,1044,solar,5.721930503845215,6.025819778442383,123.35534768426977,207.8665580736924,148026417.22112373,False,1.0,0.6776042023874944,-46.116951384725375,-21.747940533600577
438,887,solar,5.873432159423828,7.095475673675537,151.46745448022102,479.3562919945065,181760945.37626523,False,1.0,0.6772926383597392,-47.90369434997277,-11.480599381447986
439,1613,solar,6.048888206481934,7.724836826324463,163.0504087375944,842.5528848750249,195660490.4851133,False,1.0,0.6772573284229173,-42.50351931321047,-8.659226721614347
440,1721,solar,6.290168285369873,7.442892074584961,421.32937960194346,731.7573924227001,505595255.52233213,False,1.0,0.6771836364581162,-41.362144847770324,-13.928396276292183
441,699,solar,5.7218017578125,5.700860500335693,144.58342444200568,161.35075695227437,173500109.3304068,False,1.0,0.6770227080737667,-49.20782288122924,-15.10905087082485
442,521,solar,5.650979042053223,5.599623680114746,10.373604878665153,341.39216968983663,12448325.854398184,False,1.0,0.6770125073089587,-50.6169850874553,-14.232062483884073
443,929,solar,5.693516254425049,5.868277072906494,15.888792049760104,424.9178575617951,19066550.459712125,False,1.0,0.6768200981858097,-47.183972555124974,-19.548969693543174
444,747,solar,5.877375602722168,5.954061985015869,192.46232969671556,395.1893141125446,230954795.63605866,False,1.0,0.676466479814728,-48.58179217023447,-20.49633744217053
445,2696,solar,6.004593372344971,8.241410255432129,412.10785603577324,126.91484120334403,494529427.2429279,False,1.0,0.6763939663693588,-34.397047824626966,-7.063825550388971
446,1614,solar,6.094552993774414,8.461237907409668,208.15119956188417,841.8254280219273,249781439.47426102,False,1.0,0.6763842129865706,-42.51679125545864,-8.216110259236869
447,1115,solar,5.932058334350586,6.891871929168701,302.9051123756037,241.76638858231328,363486134.85072446,False,1.0,0.676252563353268,-45.88192320843622,-16.80699502632928
448,2635,solar,5.909563064575195,8.091848373413086,354.17886061807525,63.28966021199997,425014632.7416903,False,1.0,0.6761764369783387,-34.83036121594255,-7.509642669230506
449,513,solar,5.780073642730713,5.027124881744385,119.74958520610473,364.88116667737705,143699502.24732566,False,1.0,0.6761570425391809,-50.55548049843315,-17.840321192813523
450,2633,solar,5.899816513061523,7.611511707305908,356.35954768253276,38.16026970033619,427631457.2190393,False,1.0,0.676005130084256,-34.78915994881924,-8.365482231024108
451,1425,solar,5.897138595581055,7.832574844360352,133.00047018463232,595.7717585369256,159600564.22155878,False,1.0,0.6759348047164988,-43.74832949071614,-12.256779029316911
452,1499,solar,6.455717086791992,7.616282939910889,476.8254521313937,977.695899439074,572190542.5576725,False,1.0,0.6759051643888376,-43.47548520290306,-6.017924523775181
453,1545,solar,5.979734420776367,8.17654037475586,176.17076863269318,675.8964529083981,211404922.35923183,False,1.0,0.6755835567579566,-42.82997323172805,-12.221557066184992
454,2820,solar,6.28980827331543,7.341224193572998,580.5720131783717,350.5143983913604,696686415.814046,False,1.0,0.6755201769801517,-33.560836497371994,-5.327959055782532
455,869,solar,5.723934173583984,6.0252485275268555,51.04324346901054,420.843405892167,61251892.16281265,False,1.0,0.6754936793296191,-47.66010163454243,-19.56622264039032
456,1729,solar,5.894546985626221,8.00716781616211,60.523053007625485,778.7495301755387,72627663.60915059,False,1.0,0.6754399338646526,-41.53052956973941,-10.39782486356543
457,581,solar,5.624431610107422,6.076501369476318,11.211544345365285,299.9910447288735,13453853.214438342,False,1.0,0.6754079487179839,-50.15376179128725,-14.225068547509366
458,1364,solar,5.888326168060303,7.280212879180908,156.51611178489162,525.4252386514972,187819334.14186993,False,1.0,0.6752466543583806,-44.19065223747435,-12.718738736235666
459,2575,solar,5.853000164031982,8.296008110046387,304.5943444208112,75.35564155990448,365513213.3049734,False,1.0,0.6750942257323235,-35.282978986953545,-7.528193071726916
460,2815,solar,6.1183061599731445,7.50117301940918,503.42578129793947,170.25541464014367,604110937.5575273,False,1.0,0.67483953847649,-33.472727822466794,-7.451921503168162
461,1073,solar,6.233089447021484,7.142998218536377,357.31675175386823,795.4107465001656,428780102.10464185,False,1.0,0.6747872372783774,-46.59153546330602,-8.759454642103533
462,52,solar,6.689262866973877,5.865188121795654,679.1634977380959,1004.3255122309522,814996197.2857151,False,1.0,0.6747275484838994,-54.3176633534139,-9.283946939445759
463,640,solar,5.664236068725586,5.98646879196167,77.89748439368542,230.2484459085369,93476981.2724225,False,1.0,0.6746586288615969,-49.681869283493164,-14.667803893201478
464,1106,solar,5.633262634277344,5.421202659606934,17.09071287581511,318.7852504207505,20508855.450978134,False,1.0,0.6742951524481355,-45.685021596597714,-20.830797004037954
465,876,solar,5.725837230682373,6.216568946838379,197.84239839320406,71.36684486789596,237410878.07184488,False,1.0,0.6742021032291423,-47.77187777536318,-16.42297615585151
466,1130,solar,5.993485450744629,7.408421993255615,200.42923005696863,663.2084051346934,240515076.06836236,False,1.0,0.674163599723467,-46.106563218327544,-10.093771425464956
467,276,solar,5.8657450675964355,5.292818546295166,153.70211579930012,495.61385435289304,184442538.95916015,False,1.0,0.6741609181717454,-52.45352750329961,-16.50961494702238
468,102,solar,6.046111583709717,4.8897905349731445,240.3461461439553,680.3328694454194,288415375.37274635,False,1.0,0.674153084261795,-53.86036470631647,-13.804055738014908
469,228,solar,6.298511505126953,5.812615871429443,434.00488676884555,756.5068412308506,520805864.1226147,False,1.0,0.6741331364678884,-52.946508407255976,-11.090417280613943
470,827,solar,5.880694389343262,6.85476541519165,173.05260370425145,480.9744705103753,207663124.44510174,False,1.0,0.6741034409737343,-48.361873875726126,-11.489768482811689
471,618,solar,5.853711128234863,5.285118103027344,219.84238256238763,304.6116387235121,263810859.07486516,False,1.0,0.6739597517757636,-49.40762897661302,-24.574473729658635
472,1136,solar,6.426610469818115,7.328453063964844,471.03397500270717,952.5771094449893,565240770.0032486,False,1.0,0.673875866495341,-46.16333192419456,-7.4067720156116845
473,1104,solar,5.670185089111328,5.496517181396484,88.20089626501934,228.03930013264414,105841075.51802321,False,1.0,0.6738199906222285,-45.63429785476886,-21.72444400627281
474,217,solar,5.882721900939941,5.203033924102783,153.30147552394848,540.9374942641296,183961770.62873816,False,1.0,0.6736484872363838,-52.92433208612475,-16.060807829395088
475,1239,solar,5.99169397354126,6.801455497741699,338.8497674582796,319.4498196852721,406619720.9499355,False,1.0,0.6734443136901087,-45.0248069750632,-14.983155921449661
476,1402,solar,5.749230861663818,5.4583001136779785,102.07884265577621,375.9612893930221,122494611.18693146,False,1.0,0.673313978585563,-43.155436260862025,-22.474224988757932
477,1066,solar,5.7173171043396,6.72581148147583,41.61121598384008,457.92379429821244,49933459.1806081,False,1.0,0.673240700017657,-46.517274365311145,-11.897066981993033
478,417,solar,6.811373710632324,5.860105037689209,775.156556515362,1054.2662292803186,930187867.8184344,False,1.0,0.6732037000574895,-51.600719023949466,-7.017492064376532
479,284,solar,5.990987777709961,5.993869304656982,232.0165742476562,590.7989847284955,278419889.09718746,False,1.0,0.6731413918331646,-52.47876846514436,-12.895788907897035
480,530,solar,6.244327545166016,5.992462635040283,416.2807222972729,693.0983009079129,499536866.7567275,False,1.0,0.6730927584584421,-50.66819156427496,-10.171249658240944
481,486,solar,5.659435272216797,4.230057239532471,135.0093087681024,97.93754713972565,162011170.52172285,False,1.0,0.6728708693400726,-50.21519388294298,-30.004753265987194
482,816,solar,5.68276309967041,6.450416564941406,162.68794697395367,81.53044311428438,195225536.3687444,False,1.0,0.6727734955656045,-48.2398266863252,-16.436276040619575
483,1374,solar,6.208353042602539,7.944552898406982,294.4917964580059,924.8430223957447,353390155.7496071,False,1.0,0.672669554426208,-44.33140990621036,-8.263146453971034
484,399,solar,5.666375637054443,5.209416389465332,23.27206212300696,398.50219548847923,27926474.547608353,False,1.0,0.6725856290072654,-51.5333919600707,-15.146322524251309
485,1194,solar,6.255334377288818,7.493350028991699,359.24724413009716,868.9053894976918,431096692.9561166,False,1.0,0.6724887413920624,-45.69263239825564,-8.29340790810397
486,1555,solar,6.171331882476807,7.8536176681518555,274.83713961020425,893.9337952793425,329804567.5322451,False,1.0,0.672487324718471,-42.98248650635955,-7.784747219220433
487,1961,solar,6.407844066619873,7.936405181884766,507.6699764980652,836.3980898013891,609203971.7976782,False,1.0,0.672429422088518,-39.51476929724392,-13.828486778308255
488,2756,solar,6.050677299499512,7.399621963500977,460.97487530447455,156.31533927454348,553169850.3653694,False,1.0,0.6724195149583244,-33.944880090311614,-7.045690829232321
489,716,solar,6.583113670349121,5.99346923828125,622.1300195709201,939.8303334616647,746556023.4851042,False,1.0,0.6724074219941939,-49.33356566631816,-7.451139756499445
490,819,solar,5.7122650146484375,6.241257190704346,187.75372289006657,89.02861086777358,225304467.4680799,False,1.0,0.6723930263681568,-48.27786498526541,-15.087538890015763
491,701,solar,5.6231770515441895,5.825692653656006,54.381842793426166,227.7864212403683,65258211.3521114,False,1.0,0.6722522332457972,-49.22740941966915,-14.208419360498786
492,2577,solar,5.910833835601807,7.746649742126465,333.50899948481504,168.01145086288858,400210799.38177806,False,1.0,0.6721828073765251,-35.318870380567084,-6.669994414399406
493,1353,solar,6.085488796234131,6.6406168937683105,372.4127346634011,465.16927379574264,446895281.5960814,False,1.0,0.6717802031350422,-43.959710899239404,-17.615468990586056
494,947,solar,5.819438934326172,7.243261337280273,129.8823052561906,482.9373334778637,155858766.30742872,False,1.0,0.6716951640784969,-47.44554534924813,-11.470730539917003
495,818,solar,5.741513252258301,6.709804058074951,232.85451371435633,49.99800082837468,279425416.4572276,False,1.0,0.6716507237599232,-48.26559313422299,-15.53714623962195
496,2694,solar,5.935550689697266,8.350459098815918,401.72421749526495,59.64899002935434,482069060.99431795,False,1.0,0.6715188044172482,-34.35734837453638,-7.91760290328858
